pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p207344	0.04190	-0.00308	-0.01528	0.02990	0.04802	0.08122	-0.03842	0.02634	-0.14572	0.05634	-0.07489	-0.04804	0.04554	-0.01514	-0.02821	0.00742	0.07361	-0.03401	-0.08267	-0.01883	-0.07627	-0.05434	-0.04932	0.05774	-0.04156	-0.07368	0.02848	0.06960	0.02817	0.02217	-0.01406	0.10753	(And (Theme $e0 $x0) (Theme $e0 $x1))
p207345	-0.00896	-0.02007	-0.00213	-0.02118	-0.00720	-0.00093	0.01093	0.01464	-0.00412	-0.00150	-0.00562	0.00886	0.00706	-0.00733	0.01355	-0.00692	0.00405	-0.00014	0.00675	-0.01107	-0.00143	-0.00439	0.01267	0.00469	-0.01122	0.00268	-0.01493	-0.00196	0.00043	-0.00444	-0.00597	0.01354	(And (Theme $e0 $x0) (To $e0 $x1))
p207568	-0.00498	0.00374	0.01555	0.01606	-0.00656	-0.00516	-0.00682	0.00424	0.00261	-0.01159	-0.00789	-0.00231	0.00433	0.00104	0.00272	0.00198	0.00789	-0.00749	0.00021	-0.01241	-0.01044	-0.01123	0.00756	-0.01424	-0.00754	0.00248	-0.00635	-0.00770	-0.00085	-0.00502	0.00342	0.01133	(Against $e0 $x0)
p207569	-0.00573	0.00068	-0.00778	0.00475	-0.00699	0.00635	0.00012	-0.00496	-0.00791	-0.00533	-0.01152	0.00309	-0.00041	0.00066	-0.01033	-0.00196	0.00683	0.01469	0.00298	-0.00036	-0.00303	0.00555	0.01464	-0.00561	0.01228	0.00154	0.00326	0.00939	0.00410	-0.00240	-0.00634	0.00997	(Agent $e0 adriano)
p207570	-0.00662	0.00328	-0.00929	0.01031	0.00499	-0.00481	0.00473	-0.00586	-0.00427	-0.00350	-0.00541	-0.00483	0.00827	0.00460	-0.01426	-0.00077	0.00966	-0.00875	0.00411	0.00147	0.00715	0.00446	0.00508	-0.00618	-0.00475	0.00630	-0.00582	-0.00383	0.00261	-0.00325	-0.00207	-0.00151	(Agent $e0 alexander)
p207571	-0.01067	0.00186	-0.01025	0.01396	0.00384	-0.00176	0.00601	-0.00479	-0.00293	-0.01204	-0.00514	-0.00993	0.00734	0.00517	-0.01595	-0.00302	0.01754	-0.01207	0.00358	0.00249	0.00704	0.00804	0.00766	-0.00947	-0.00415	0.00900	-0.00575	-0.00387	0.00101	-0.00743	-0.00429	0.00626	(Agent $e0 baya)
p207572	-0.01112	0.00595	-0.01546	0.02830	-0.01363	0.01245	-0.00551	-0.00980	-0.01650	-0.02751	-0.02026	-0.00355	0.00426	-0.00608	-0.01205	-0.00224	0.02121	0.00785	0.03436	0.00667	-0.00437	0.00506	0.01753	-0.01648	0.00531	0.00708	-0.00402	0.01101	0.01164	-0.01009	-0.00943	0.00885	(Agent $e0 daniel)
p207573	-0.04384	-0.01482	-0.01102	0.00315	-0.04670	0.05941	-0.09399	0.01038	-0.01962	0.06573	0.02478	-0.02078	0.05142	0.06812	0.02813	-0.01967	-0.02005	0.00002	0.03807	0.01867	-0.01750	0.04554	-0.00058	0.01094	0.01490	0.00960	-0.06778	-0.03829	-0.03622	0.04244	-0.08239	0.00583	(Agent $e0 david)
p207574	-0.00297	0.00703	-0.00219	0.01564	-0.00639	-0.00273	-0.00144	0.00988	-0.01295	0.00582	0.00356	-0.01956	0.00198	-0.00420	-0.00955	-0.02113	-0.00454	0.00043	0.00727	-0.00038	0.00202	-0.00095	0.00036	-0.00104	0.01863	-0.00139	-0.01016	-0.00131	0.01111	0.01071	0.00539	-0.00968	(Agent $e0 elias)
p207575	0.02467	0.00559	-0.01631	-0.00595	0.00752	0.01231	0.00657	-0.00257	0.01330	-0.00183	-0.00464	-0.00675	0.00710	0.00018	-0.00212	0.00321	-0.01885	0.00113	0.00062	0.02449	0.00902	0.00773	0.00605	-0.00545	-0.00806	-0.00515	-0.00349	-0.00973	-0.01490	0.00298	-0.00660	0.00115	(Agent $e0 felix)
p207576	-0.01056	-0.00086	-0.00747	0.00720	-0.00149	-0.00226	0.00761	-0.00765	0.00026	-0.01180	0.00340	-0.01469	0.00581	-0.00166	-0.01411	-0.00357	0.02003	-0.00433	-0.00011	-0.00157	0.01143	0.00326	0.00278	-0.01328	-0.00435	0.00700	0.00237	-0.00116	0.00188	-0.01075	-0.00171	0.00946	(Agent $e0 gustavo)
p207577	-0.01054	0.04899	-0.00896	-0.02928	0.04002	-0.05302	-0.00798	0.03587	-0.02702	-0.00832	-0.01836	0.05165	0.02321	0.02500	0.01997	0.02516	0.00363	0.00550	0.02622	-0.00316	0.01537	-0.03895	0.00709	-0.02255	-0.00339	-0.02013	0.01030	-0.01883	0.00396	0.00421	-0.00175	0.02697	(Agent $e0 ivan)
p207578	-0.04991	-0.03717	0.04725	-0.00387	0.04029	0.05987	-0.03948	0.04907	-0.04899	0.01841	0.02317	0.01150	0.02097	0.06628	0.02588	-0.01605	-0.02957	0.02047	0.01673	0.04739	-0.00621	0.04104	-0.01824	0.03355	0.01012	0.00336	-0.01612	0.03262	-0.01360	0.00562	-0.06043	-0.03422	(Agent $e0 jessica)
p207579	-0.01468	-0.00203	-0.00453	-0.01033	0.02117	0.00660	-0.00362	-0.00012	-0.00498	-0.00570	-0.00238	0.00110	0.00553	0.00129	-0.00501	0.00048	-0.00161	-0.00361	0.01043	0.00192	0.00168	0.01149	-0.00219	0.00155	-0.00296	-0.00020	-0.00674	-0.00138	-0.00983	-0.00164	-0.01271	0.00291	(Agent $e0 linda)
p207580	-0.04243	-0.02793	0.00918	0.00667	-0.00443	0.04012	-0.07162	0.02228	-0.04092	0.05782	0.01748	-0.01119	0.04127	0.07633	0.02227	-0.01821	-0.01966	-0.00414	0.05087	0.00314	-0.02668	0.04969	-0.00293	0.01373	0.01544	0.01889	-0.06242	-0.01722	-0.01101	0.02029	-0.08209	-0.01836	(Agent $e0 mark)
p207581	-0.00779	-0.00306	0.00111	0.00150	0.01389	0.01318	-0.00166	-0.00357	-0.00573	-0.00803	-0.01190	0.00690	0.00468	0.00227	-0.00897	-0.01168	-0.00243	0.01330	0.00667	0.00286	-0.00293	0.00363	-0.00151	0.00123	0.00769	0.00794	0.00338	-0.00181	0.00784	0.01042	-0.00397	-0.00764	(Agent $e0 martino)
p207582	-0.00349	-0.00186	0.00114	0.00288	-0.00158	-0.00173	0.00171	0.00337	-0.00406	-0.00322	0.00402	-0.00374	0.00247	0.00195	-0.00705	-0.00441	0.00894	0.00401	-0.00200	0.00287	-0.00430	0.00110	-0.00627	-0.00388	0.00176	0.00584	-0.00379	0.00905	0.00481	-0.00573	0.00111	-0.00231	(Agent $e0 mary)
p207583	-0.00310	-0.00024	-0.00977	0.00861	-0.00046	-0.00021	-0.00150	-0.00590	-0.01135	-0.00700	-0.01369	-0.00094	0.00330	-0.00115	-0.01406	-0.00320	0.00986	0.01282	0.00103	-0.00775	-0.00425	-0.00372	0.01227	-0.01073	0.00805	0.01291	-0.00208	-0.00619	0.00057	-0.00244	-0.00338	0.00369	(Agent $e0 matthew)
p207584	-0.00936	0.00104	-0.01267	0.00744	-0.00385	0.00999	-0.00472	-0.00691	-0.01049	-0.00553	-0.01461	0.00511	0.00803	-0.00201	-0.01360	-0.00055	0.01443	0.01067	0.00520	0.00667	0.00326	0.00794	0.01578	-0.00652	0.00949	0.00512	-0.00273	-0.00160	-0.00215	-0.00315	-0.00896	0.00422	(Agent $e0 mennad)
p207585	0.03775	0.00536	-0.01993	0.01003	-0.01673	0.00902	0.00269	-0.01723	0.01412	-0.02976	0.00293	-0.01490	0.01252	-0.01163	-0.01511	0.01538	0.00549	0.02813	0.01709	0.00606	0.03699	-0.01339	0.01297	-0.02678	0.00076	-0.01883	-0.00375	-0.00974	-0.00036	-0.02029	-0.02435	-0.00207	(Agent $e0 michael)
p207586	0.01414	-0.00060	0.00203	0.01247	-0.00356	0.00501	0.00771	0.00072	0.00167	-0.00128	-0.00319	-0.00585	0.00223	0.00808	-0.00454	-0.00517	0.00184	0.00145	-0.00547	0.00888	0.00777	-0.00034	0.00049	-0.00329	-0.00834	0.00427	-0.00710	-0.00882	0.00593	-0.00511	-0.00879	-0.01042	(Agent $e0 pietro)
p207587	-0.00241	-0.00163	-0.00047	-0.00117	-0.00617	0.01537	-0.00412	0.00049	-0.00687	-0.00550	-0.01654	0.00822	-0.00703	0.00019	-0.00414	-0.00869	0.00709	0.02602	0.00121	0.00542	-0.00813	0.00402	0.00921	-0.00270	0.01088	0.00501	0.00629	0.00345	0.00785	0.00015	-0.00423	0.00967	(Agent $e0 roger)
p207588	-0.00828	-0.01787	0.00858	-0.00608	-0.05811	0.02731	-0.05117	0.02198	-0.01589	0.08767	0.02967	-0.00256	0.02142	0.05772	0.05199	-0.00856	-0.01467	0.01574	0.01302	-0.00116	-0.01435	0.01750	0.01896	-0.01848	0.00595	-0.00519	-0.04078	-0.02648	-0.00756	0.02781	-0.07210	0.00399	(Agent $e0 william)
p207589	-0.00388	0.01028	-0.01449	-0.00832	0.00342	0.00955	0.00007	0.00068	0.00518	-0.00035	-0.00350	-0.00356	0.00938	-0.00302	-0.00038	-0.00058	-0.00494	0.00162	0.00011	0.01845	-0.00609	0.01128	0.00144	-0.00683	-0.01134	-0.00192	-0.01196	0.00113	-0.02129	0.00395	-0.00610	0.01916	(Agent $e0 ziri)
p207590	0.00273	0.00096	-0.00259	0.00537	0.00480	-0.00386	-0.00054	0.00026	0.00957	-0.00501	-0.00232	-0.00295	-0.00626	-0.00134	-0.00198	0.00656	-0.00560	-0.00757	-0.00429	-0.00241	-0.00650	0.00316	-0.00193	-0.00518	-0.00433	0.01022	-0.00134	-0.00991	-0.00235	0.01087	0.00134	-0.00118	(At $e0 $x0)
p207591	-0.00992	-0.00314	0.01188	0.02916	-0.00868	-0.01186	-0.00453	-0.01439	-0.00487	0.00406	-0.01124	0.00132	0.02096	0.00090	-0.02931	0.00853	0.00622	-0.01567	0.00326	0.00478	0.00967	0.00748	0.00858	0.00355	-0.00251	0.00248	-0.01357	-0.00215	0.00669	-0.00668	0.00512	-0.01397	(Because $e0 $e1)
p207592	-0.00373	-0.01023	0.01404	0.00563	-0.00924	0.00286	-0.00945	-0.00734	0.00184	0.00608	0.00145	0.00096	0.00563	-0.00147	-0.00086	0.00170	0.00088	-0.00333	-0.00471	0.00192	-0.00361	0.00061	-0.00092	0.00103	0.00082	-0.00279	-0.00124	0.00034	0.00384	-0.00051	0.00620	-0.00703	(But $e0 $x0)
p207593	-0.00289	-0.00620	0.01695	0.00295	-0.00612	0.00148	-0.00955	-0.00360	0.00206	0.00167	0.00013	0.00612	0.00070	-0.00303	-0.00071	0.00587	0.00178	-0.00222	-0.00659	0.00104	-0.00250	0.00088	-0.00051	0.00191	-0.00185	-0.00100	-0.00104	0.00191	0.00333	-0.00177	0.00520	-0.00301	(Every $e0 <num> week)
p207594	-0.00281	0.01331	-0.00236	-0.00567	0.00199	-0.00881	-0.00767	0.00066	-0.00897	-0.00312	-0.00090	0.01426	0.00522	0.00214	0.01392	-0.00140	0.00917	0.00427	0.01620	-0.00660	0.00227	-0.01262	-0.00657	-0.01368	-0.00497	-0.00094	0.00930	-0.01097	0.00478	0.01222	0.00544	0.01049	(Every $e0 <num> year)
p207595	-0.01578	-0.00944	-0.00205	0.01384	-0.00629	0.01741	0.01180	0.00706	0.00826	-0.00475	0.00624	-0.00542	0.01822	-0.00632	0.00389	-0.00319	0.01049	-0.01327	0.00330	0.00378	0.00175	-0.00230	0.01919	0.00171	0.01063	0.00968	-0.00222	-0.00694	0.00112	0.00734	0.00781	-0.01113	(Experiencer $e0 $e1)
p207596	-0.02503	-0.00786	-0.01135	0.03641	0.00895	-0.00279	-0.00123	-0.01940	-0.03040	-0.00476	-0.02115	-0.00704	0.02719	0.00593	-0.05251	-0.00598	0.02568	-0.02248	0.02733	0.01217	0.02755	0.01456	0.02460	-0.00470	0.00739	0.01961	-0.00337	-0.01228	0.00681	-0.01097	-0.00240	-0.02075	(Goal $e0 bed)
p207597	0.01522	0.00721	-0.00197	0.01545	-0.00163	-0.01017	-0.00039	0.00643	0.01211	-0.01978	-0.01183	-0.00404	-0.01815	0.00678	0.01275	0.01102	-0.01231	-0.01168	-0.00783	-0.01645	-0.03483	-0.01135	0.00251	-0.01071	-0.01306	0.02030	-0.01436	-0.01613	-0.00824	0.02145	-0.00046	0.00786	(Goal $e0 home)
p207598	0.00214	-0.00910	0.00193	0.00316	0.00170	0.01366	0.00412	-0.00311	-0.00596	-0.00912	0.00338	-0.00921	-0.00968	0.00053	0.01133	0.00979	-0.00762	0.00338	0.00092	-0.00704	0.00477	0.01872	-0.00785	0.00198	-0.00213	-0.00681	-0.00929	0.02240	-0.01215	-0.01098	0.00255	0.01057	(GroupOf $x0 cookie)
p207599	0.00406	0.01031	0.00815	0.00395	-0.01292	-0.00715	-0.01169	0.00092	0.00302	0.01237	-0.00427	-0.00620	0.00237	-0.01390	-0.00370	-0.00269	-0.00539	0.00067	0.00376	-0.00467	0.01461	-0.00500	-0.00404	0.01495	0.00976	-0.00960	-0.00342	-0.01168	0.00836	-0.00015	0.01198	-0.01641	(GroupOf $x0 dish)
p207600	0.00193	-0.00430	-0.00260	-0.01591	-0.00452	-0.00870	0.00001	-0.00180	-0.00283	0.00672	-0.00367	-0.00012	-0.00054	0.00103	0.00921	-0.00337	0.00225	0.00020	-0.00471	0.00471	-0.00078	0.00011	-0.00071	0.00809	-0.00281	-0.00367	0.00776	0.00136	0.00516	-0.00336	0.00504	-0.00345	(GroupOf $x0 law)
p207601	-0.01036	-0.01099	-0.00632	-0.00617	-0.00541	-0.01376	0.00397	0.00025	-0.00498	-0.00038	-0.00703	-0.00154	0.00689	-0.00545	-0.00616	-0.01404	0.01776	-0.00151	0.00704	-0.01054	0.00330	0.00289	0.00066	-0.01249	-0.01132	-0.00308	-0.00115	-0.00214	-0.00204	-0.01084	-0.01083	-0.00059	(GroupOf $x0 measure)
p207602	-0.01972	0.01183	0.00677	0.00366	-0.00286	0.00557	0.02337	-0.00449	-0.00185	0.01049	0.00050	-0.00349	0.00350	-0.00300	0.00132	0.00616	0.00503	-0.00948	-0.00145	-0.01618	0.00571	-0.00157	0.00372	-0.01505	-0.00311	0.00361	-0.00674	0.00720	-0.00052	0.01383	-0.02302	-0.00913	(GroupOf $x0 noise)
p207603	-0.00485	-0.00509	-0.00131	-0.00811	-0.00402	-0.00667	0.00081	-0.00043	-0.00316	-0.00067	0.00293	-0.00066	0.00164	-0.00034	-0.00028	-0.00399	0.00941	0.00782	-0.00205	-0.00674	-0.00210	0.00188	-0.00293	-0.00377	-0.00337	-0.00046	-0.00197	0.00433	0.00044	-0.00791	-0.00545	0.00816	(GroupOf $x0 question)
p207604	0.00203	-0.00691	0.00102	0.00396	-0.00578	-0.00058	0.00421	-0.00299	0.01687	0.00247	-0.00205	-0.00573	-0.01154	-0.00074	0.00291	0.01114	-0.00982	-0.00297	-0.00527	-0.00443	-0.01312	0.00894	-0.01028	0.00403	0.00637	-0.00388	-0.00277	-0.00522	-0.00681	0.00305	0.00016	0.00109	(GroupOf $x0 road)
p207605	0.00004	0.00982	-0.00179	-0.00308	-0.00060	-0.00705	-0.00451	0.00967	-0.00820	0.00609	0.00533	-0.01084	-0.00778	-0.00826	-0.00383	-0.00125	-0.00407	-0.00020	-0.00216	0.00020	0.00967	-0.00070	0.00480	0.00830	0.01684	-0.00636	-0.00319	0.00047	0.00570	0.00274	0.00743	-0.00253	(GroupOf $x0 rock)
p207606	-0.00988	0.00753	0.00077	0.00610	-0.02208	-0.00727	0.00500	0.00388	0.01651	0.01514	-0.01099	0.00625	0.00118	0.00333	0.00261	-0.00653	0.00420	0.00989	0.01148	-0.01683	-0.00230	0.00863	-0.01465	0.01780	-0.00603	-0.01602	-0.00552	-0.00652	-0.00568	-0.01838	-0.01523	0.00444	(GroupOf $x0 sequence)
p207607	-0.03579	-0.02119	-0.02619	-0.03245	0.00227	-0.01575	-0.00001	-0.03681	0.04367	0.15201	0.01051	-0.00118	0.01876	0.02451	0.02200	-0.07856	0.10015	0.02794	-0.07975	-0.03840	0.04834	0.01115	0.03009	0.07788	-0.03195	0.01270	-0.02598	-0.03550	0.00832	0.04085	0.02876	-0.13157	(GroupOf $x0 sister)
p207608	-0.01154	-0.01316	0.00081	0.00061	-0.01920	0.01227	-0.02628	0.00733	0.00179	0.02376	0.00837	0.01058	0.02130	0.03004	0.02558	-0.01045	-0.02497	0.00209	0.00075	-0.01436	-0.03009	0.00723	-0.00905	-0.00038	0.02852	-0.00695	-0.03569	0.00131	-0.00019	0.05394	-0.02901	-0.02713	(GroupOf $x0 tree)
p207609	-0.01000	0.00752	0.00095	0.00618	-0.02246	-0.00729	0.00486	0.00380	0.01676	0.01537	-0.01118	0.00636	0.00114	0.00330	0.00266	-0.00652	0.00419	0.00996	0.01140	-0.01704	-0.00246	0.00861	-0.01499	0.01805	-0.00617	-0.01621	-0.00569	-0.00667	-0.00577	-0.01864	-0.01541	0.00417	(GroupOf $x0 way)
p207610	0.00446	0.01158	-0.00464	0.00105	-0.00174	-0.01401	-0.00621	0.01355	-0.01532	0.01231	0.00442	-0.01759	-0.00548	-0.01588	-0.00878	-0.01427	-0.01050	-0.00581	0.00389	-0.00449	0.01488	-0.01058	0.00719	0.01086	0.02716	-0.00893	-0.00104	-0.00643	0.00560	0.00540	0.01407	-0.01877	(GroupOf $x0 woman)
p207611	-0.00958	-0.01867	0.00658	-0.00532	-0.00696	-0.01941	-0.00067	0.00328	-0.00786	0.00601	-0.01075	0.00975	0.00596	-0.00189	-0.00733	-0.01225	0.01150	-0.00592	0.00539	-0.00850	-0.00419	0.00563	0.00892	-0.00287	-0.00830	-0.01110	-0.00216	0.00433	-0.00430	-0.01093	-0.00787	-0.00293	(In $e0 $e1)
p207612	-0.00288	0.00391	0.00804	0.00462	-0.01178	0.00340	-0.00740	-0.00089	0.00490	0.00271	-0.00729	0.00938	-0.00187	-0.00064	0.00078	0.00488	0.00224	0.00847	0.00279	-0.00178	-0.00210	0.00139	-0.00020	0.00463	0.00321	-0.00358	0.00281	-0.00199	0.00256	-0.00367	-0.00048	0.00402	(In $x0 $x1)
p207613	0.03347	0.01974	0.08691	-0.00681	-0.00143	0.00180	-0.01556	0.07523	-0.02363	0.04230	-0.00690	-0.03941	-0.04289	-0.06442	0.01275	-0.02825	-0.03985	0.02707	-0.02118	0.03252	-0.00101	-0.00796	-0.00692	0.05724	0.05310	-0.02104	-0.03363	-0.00045	0.03975	-0.00905	0.03475	-0.07509	(LocatedIn $x0 india)
p207614	-0.08731	-0.00619	-0.01248	0.02374	0.04911	-0.01640	-0.02937	-0.00598	0.06893	0.08364	0.00198	0.05497	-0.01444	-0.03964	0.00082	-0.02389	-0.11713	-0.02486	-0.06687	0.06288	0.04709	-0.01843	-0.01073	-0.03996	0.01411	0.06604	-0.01813	0.03411	0.06309	-0.05577	-0.05999	0.11861	(Location $e0 eskisehir)
p207615	0.02340	-0.01067	0.03005	0.02008	-0.00450	0.00481	-0.00886	-0.00773	0.01218	0.00694	0.00389	0.01151	0.00952	-0.00331	-0.00662	0.02109	-0.01344	-0.00537	-0.01155	0.00734	0.02316	-0.00440	0.00854	0.00016	-0.00038	-0.00800	-0.00538	-0.01769	0.00668	0.00076	-0.00268	-0.03049	(Location $e0 europe)
p207616	-0.00008	-0.00499	-0.00190	-0.00116	-0.00177	-0.00842	-0.00131	0.00353	0.00394	-0.00139	0.00058	0.00248	-0.00463	-0.00041	0.00228	-0.00126	-0.00219	-0.00240	0.00204	-0.00378	-0.00754	0.00356	0.00062	-0.00782	-0.00419	0.00207	0.00505	-0.00172	-0.00270	0.00693	-0.00327	0.00276	(Manner $e0 carefully)
p207617	0.00939	-0.00186	0.00626	-0.01074	0.00881	0.00692	0.00810	0.00274	0.00625	0.00199	0.00374	0.00725	0.01070	0.00172	0.01123	-0.00160	-0.01217	0.00757	0.00495	-0.01432	0.01208	-0.00030	-0.00490	-0.00355	-0.00187	-0.01003	-0.00847	-0.00491	-0.00324	0.00866	-0.03011	-0.01776	(Manner $e0 really)
p207618	-0.00754	-0.00227	0.00566	0.00735	-0.00346	0.00926	0.00001	-0.00319	0.00586	-0.00742	0.00270	-0.00379	0.00781	-0.00176	-0.00010	-0.01023	0.01507	0.00044	-0.00664	0.00418	-0.00385	0.00467	0.00006	-0.00640	-0.00293	0.00525	0.00181	-0.00050	-0.00354	-0.00129	0.00210	0.00482	(Measure $e0 duration <num> day)
p207619	0.02139	-0.00604	0.01939	0.01727	0.00042	0.00746	-0.00332	-0.00609	0.01048	0.00350	0.00676	0.00797	0.00653	-0.00049	-0.00444	0.01884	-0.00978	-0.00300	-0.01188	0.00873	0.02352	-0.00517	0.00693	-0.00083	0.00000	-0.00423	-0.00236	-0.01845	0.00479	0.00004	-0.00604	-0.02572	(Member $e0 active)
p207620	-0.00246	-0.00697	-0.00068	-0.00752	-0.00408	-0.00902	-0.00238	0.00116	0.00350	-0.00108	0.00378	-0.00073	-0.00295	-0.00301	0.00327	0.00014	0.00357	0.00725	-0.00399	-0.00649	-0.00645	0.00684	-0.00465	-0.00819	-0.00475	0.00439	0.00250	-0.00167	-0.00084	0.00276	-0.00642	0.00793	(Member $e0 approve)
p207621	0.00011	-0.00771	0.00258	-0.00629	0.02082	-0.00193	0.00680	-0.00521	0.00178	-0.00208	0.00100	-0.00631	-0.00700	0.00286	-0.00280	0.00191	-0.01606	-0.00320	-0.00045	-0.01406	-0.01305	-0.00951	-0.00744	0.00148	0.00098	-0.00271	-0.00599	0.00183	-0.00963	-0.00542	0.00171	-0.00263	(Member $e0 attack)
p207622	-0.01376	0.00113	-0.01814	0.07071	-0.02577	-0.07624	0.00302	0.01809	-0.05515	-0.01456	0.05232	0.02672	0.02216	0.07038	-0.04586	-0.02411	-0.06760	-0.00804	0.01970	0.00440	-0.06895	-0.03052	0.05368	-0.02687	0.08076	-0.02331	0.03490	0.12344	0.01136	0.04110	0.00102	0.01440	(Member $e0 bake)
p207623	0.00052	-0.00309	-0.00095	-0.01721	-0.00536	-0.00843	-0.00392	0.00096	-0.00347	0.00284	-0.00138	0.00271	0.00124	-0.00456	0.01123	-0.01123	0.00659	0.00887	0.00154	-0.00913	0.00062	-0.00405	-0.00505	0.00180	-0.00787	-0.00348	0.00181	-0.00185	0.00209	-0.00545	-0.00001	0.00271	(Member $e0 base)
p207624	-0.00925	-0.01911	0.02210	0.02318	-0.01973	0.00680	-0.01770	-0.02012	0.00108	0.00149	0.00675	-0.01354	0.01676	-0.01239	-0.01212	-0.01184	0.00850	-0.00406	0.00676	-0.01039	0.00225	-0.00707	0.00035	-0.01149	-0.00004	-0.00200	-0.00369	-0.00763	0.00071	-0.00876	0.01540	-0.00051	(Member $e0 beautiful)
p207625	0.00377	0.02198	-0.00813	-0.01776	-0.00058	-0.01360	-0.00567	0.02068	0.00729	-0.01317	-0.01819	0.01855	0.01421	0.00529	0.01519	0.01467	0.00395	-0.00380	-0.00667	0.01112	-0.01121	-0.02159	-0.00534	0.00496	-0.00549	-0.00832	-0.00550	0.00550	-0.01118	-0.01713	0.00075	-0.00454	(Member $e0 break_out)
p207626	-0.00066	-0.00715	0.00797	-0.00901	-0.00330	0.00126	0.00316	0.00993	-0.00229	-0.00216	-0.00464	0.00456	0.00033	-0.00135	0.01174	-0.01827	0.00855	0.01281	-0.00049	-0.00156	-0.00942	-0.00209	-0.01057	0.00144	-0.00871	-0.00155	-0.00374	0.00294	0.00406	-0.00676	-0.00587	-0.00308	(Member $e0 celebrate)
p207627	-0.00300	-0.00230	0.00799	0.00192	-0.02094	0.01083	-0.00323	-0.00331	-0.00074	-0.00432	-0.01201	0.00442	0.00821	-0.00537	0.00045	-0.01683	0.00465	0.01759	-0.00434	-0.00753	-0.00809	-0.02605	-0.00891	-0.00523	0.00931	0.00898	-0.00463	-0.00597	0.00042	0.00299	-0.00165	-0.01122	(Member $e0 climb)
p207628	0.00475	-0.01144	-0.00205	-0.00810	-0.00430	-0.00639	0.01568	0.00180	-0.00787	0.00450	-0.00873	0.00023	-0.00396	0.01294	0.01570	0.00977	-0.00915	-0.01170	-0.01190	0.01723	-0.02283	0.01766	0.00533	0.01977	0.01277	-0.00969	0.00603	0.02819	0.00481	-0.00133	0.00160	-0.00988	(Member $e0 compose)
p207629	0.01089	-0.00593	0.00248	-0.00784	-0.00542	-0.00635	0.00710	0.01012	0.01730	0.00704	-0.01049	0.00787	0.00580	0.00402	0.00819	-0.00941	-0.00436	0.01644	0.01397	-0.02212	0.00992	0.00651	-0.01128	0.01252	-0.01074	-0.02487	-0.01433	-0.01541	-0.00818	-0.02370	-0.03434	-0.00847	(Member $e0 define)
p207630	0.12394	0.00406	-0.00918	-0.00320	-0.01987	-0.00376	0.01640	-0.00105	0.00930	0.02954	-0.01331	-0.00405	-0.00818	0.00339	0.05637	0.01675	-0.04259	-0.02247	-0.00042	0.05723	0.01885	-0.00882	0.01848	0.01394	-0.00993	0.00344	0.04152	-0.02956	0.02421	-0.01233	0.01005	-0.06592	(Member $e0 design)
p207631	0.00014	-0.00550	0.00803	-0.00443	-0.00534	-0.00150	-0.00572	-0.00163	0.00112	0.00148	-0.00086	0.00659	0.00348	-0.00222	0.00641	-0.00430	0.00306	0.00382	0.00006	-0.00610	-0.00423	-0.00040	-0.00431	0.00108	-0.00332	-0.00175	-0.00082	0.00053	0.00273	-0.00031	0.00137	-0.00120	(Member $e0 difficult)
p207632	-0.00527	0.00392	-0.01160	0.01351	0.00423	-0.00614	0.00458	-0.00980	-0.00720	-0.00540	-0.00797	-0.00431	0.01180	0.00382	-0.01490	-0.00441	0.01181	-0.01051	0.00645	0.00051	0.00645	0.00403	0.00353	-0.00539	-0.00507	0.00971	-0.00669	-0.00554	0.00522	-0.00118	-0.00027	-0.00538	(Member $e0 drink)
p207633	-0.00426	-0.00759	-0.00422	-0.00002	0.00099	-0.01007	0.00296	0.00132	-0.00342	0.00308	-0.00346	0.00524	-0.00129	0.00258	-0.00661	-0.00881	0.00331	-0.00879	0.00405	-0.00137	-0.00368	0.00252	0.00665	-0.00373	-0.00273	-0.00295	0.00717	0.00207	-0.00347	0.00107	-0.00195	-0.00279	(Member $e0 fund)
p207634	0.01284	-0.00010	-0.00748	0.00839	-0.00587	-0.01677	0.01122	-0.00784	-0.00844	0.00393	0.01047	-0.01656	0.01485	0.00406	-0.00833	-0.00294	0.00692	0.01104	-0.00063	-0.01170	0.01443	-0.00581	0.00258	-0.01578	-0.00977	0.00030	-0.01030	-0.00799	0.00294	-0.02115	-0.01882	-0.00043	(Member $e0 give)
p207635	-0.02298	-0.00303	-0.00574	0.00429	0.00253	0.01022	-0.00672	-0.01119	0.01082	-0.01574	0.01129	-0.01674	0.01959	-0.00843	-0.00768	-0.01219	0.02714	-0.00334	-0.01083	0.00625	0.00923	-0.00987	0.00345	-0.01110	0.00284	0.00120	0.00977	-0.01130	-0.00954	-0.01011	0.01035	0.01261	(Member $e0 grow)
p207636	0.00172	-0.00070	-0.00094	0.00135	-0.00414	-0.00871	-0.00934	0.00111	0.00575	-0.00096	0.00355	-0.00779	-0.00985	-0.00409	0.00113	0.00516	-0.00933	0.00129	-0.00849	-0.00560	-0.00925	0.00675	-0.00808	-0.00499	-0.00093	0.01526	0.00735	-0.01656	-0.00236	0.02449	0.00022	0.00672	(Member $e0 hold_up)
