pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	query
p202459	0.01203	0.00025	-0.01878	0.14635	-0.12174	0.36444	-0.01959	-0.00286	-0.04950	0.03360	-0.07210	0.13701	0.03696	-0.03867	0.01764	-0.04238	-0.20014	-0.04183	-0.03725	-0.01533	-0.12612	0.03672	-0.05813	-0.07678	-0.00034	-0.00058	-0.08494	0.08021	-0.11467	0.73965	0.02125	-0.19301	0.33593	0.04574	-0.05959	-0.00139	-0.00511	-0.04636	0.06240	0.00170	-0.00443	0.07036	0.06315	0.07601	-0.01565	-0.12646	-0.07867	-0.23278	0.00456	-0.06480	0.04275	-0.07251	0.11962	0.04784	0.00832	-0.08190	0.43938	-0.00811	-0.05940	-0.12480	0.09565	0.07127	-0.11362	-0.01510	(And (Past $e0) (TimeAtLeast $e0 (Year <num>)))
p202460	-0.00070	-0.00319	0.01348	0.03020	-0.06394	0.00917	0.01550	-0.00964	-0.01256	-0.00782	-0.03747	0.01741	0.07185	-0.00254	0.00042	-0.05399	-0.10418	0.04248	-0.05051	0.10272	-0.07697	0.00036	-0.08513	0.12418	0.00052	-0.00361	-0.01675	-0.01804	0.02264	0.11981	0.04260	-0.08511	0.07264	-0.09439	0.11591	-0.06288	-0.00044	-0.03269	0.02044	0.00127	-0.02973	-0.01708	0.04856	-0.00325	-0.01470	-0.04463	-0.04037	-0.07956	-0.03525	0.12235	0.00540	0.00452	0.13141	0.00767	0.01296	-0.10314	0.20625	0.03536	0.20772	0.03253	-0.10228	0.04715	-0.03792	0.00768	(And (Patient $e0 $x0) (SubsetOf $x0 $x1))
p202462	0.00545	-0.00395	-0.03422	-0.09651	0.01200	0.03138	0.01403	-0.07351	-0.07044	-0.00049	0.19752	-0.01543	0.01359	-0.01325	-0.01062	0.00447	-0.03624	-0.02390	-0.06036	0.06307	0.05101	0.04813	-0.02853	-0.03093	0.02945	-0.05039	0.03567	0.01072	0.02750	-0.01240	0.00173	-0.04111	0.03315	0.00095	-0.03197	0.02872	-0.01363	-0.03504	0.06827	0.00789	-0.00988	-0.01938	0.07721	0.00889	0.01639	0.07934	0.02132	-0.05330	0.03373	-0.01070	-0.02459	0.01712	0.02393	0.08332	0.04284	-0.05152	-0.02694	-0.01911	-0.03703	-0.00728	-0.01932	0.00065	0.01582	-0.03980	(And (Theme $e0 $e1) (Theme $e1 $x0))
p202464	-0.00011	-0.05452	-0.06461	0.04486	0.03264	0.04818	-0.04170	0.00932	0.02345	-0.00919	0.04205	-0.04297	0.04079	-0.03586	0.00411	0.00909	0.04682	-0.02258	-0.03664	0.01626	-0.06760	-0.01413	-0.00525	0.00162	0.01991	-0.01721	0.15883	0.00413	0.03615	-0.02956	-0.02980	-0.00811	-0.01418	-0.04288	-0.11934	-0.00144	0.01468	-0.00679	-0.02081	-0.01167	-0.00964	0.02933	0.05992	0.06158	0.04701	0.03539	0.03139	-0.01452	0.04761	0.05553	0.30173	0.04235	-0.01091	0.01317	-0.01022	-0.00191	-0.00631	0.02230	-0.02828	0.00298	-0.00938	-0.01523	-0.05697	-0.05765	(And (Theme $e0 $x0) (To $e0 $e1))
p202554	0.02402	-0.05556	-0.02541	-0.04607	0.10664	-0.05880	-0.01423	0.04726	-0.01492	-0.02022	0.01889	-0.10516	-0.05460	-0.00566	0.00090	0.05274	0.07273	0.05931	-0.02564	-0.04730	-0.05335	-0.05899	0.02098	-0.01819	0.00080	0.04152	-0.00809	-0.03338	0.05858	-0.04747	-0.02564	-0.04903	0.00953	0.03455	0.01177	-0.07970	-0.01396	0.02830	-0.05713	0.03312	-0.02534	-0.10400	0.00005	-0.00599	-0.02390	0.04255	0.03857	0.02263	0.13905	-0.03500	-0.01283	-0.01203	-0.04080	-0.01536	-0.00371	-0.01605	0.22666	0.00105	-0.02242	0.21633	-0.03305	-0.02013	0.07516	-0.08936	(Before $e0 $e1)
p202555	0.00500	0.05032	-0.03301	0.01623	0.07647	0.00474	0.02742	-0.00666	0.03274	0.00816	-0.06049	-0.07624	-0.00811	-0.04281	0.00534	-0.05740	0.00407	0.04561	0.00695	-0.00761	0.01158	0.19237	-0.00451	0.02916	-0.00121	0.03514	-0.01559	-0.02568	-0.02648	-0.03351	0.01729	-0.03139	0.02186	-0.01311	-0.00279	-0.03505	-0.01907	-0.01709	0.08173	0.00596	-0.03311	-0.04036	-0.01417	0.06712	-0.00101	-0.00845	-0.00181	-0.02993	-0.06003	-0.00353	-0.01010	-0.02466	0.01986	-0.01979	-0.01700	-0.00678	-0.01775	-0.00770	-0.02429	0.00979	-0.01959	0.01184	0.04825	0.04908	(Before $x0 $e0)
p202556	-0.00458	0.00495	-0.00520	0.00126	0.00463	-0.00182	-0.00288	0.00055	0.00282	-0.00110	0.00126	-0.00098	-0.00108	0.00353	-0.00285	0.00476	0.00111	-0.00292	0.00410	-0.00213	-0.00071	-0.00200	-0.00227	-0.01239	-0.00437	-0.00120	-0.00160	-0.00077	0.00212	0.00867	-0.00530	0.00424	-0.00100	0.02069	0.00411	-0.00188	0.00496	0.00769	0.00040	-0.00409	0.00151	-0.00112	-0.00606	-0.00332	0.00872	-0.01200	-0.00589	-0.00476	0.00323	0.02095	-0.00199	-0.00178	-0.00508	-0.00093	0.03331	0.00048	-0.00245	0.00111	-0.00685	-0.00072	0.00721	-0.00387	-0.00413	-0.00537	(Degree $x0 quantity excessive)
p202558	0.00623	-0.01703	-0.01045	-0.00884	-0.01943	0.00999	0.00513	-0.00872	-0.01033	-0.01340	-0.00877	-0.00809	-0.00581	0.00520	-0.00447	-0.00461	0.01985	0.00227	0.00218	-0.00769	0.02000	-0.00181	0.00709	0.00759	-0.00428	0.00314	0.01069	-0.01326	0.01112	-0.02156	0.00166	-0.01505	-0.00774	-0.00598	-0.01980	0.00641	0.01807	-0.01048	0.00804	0.00731	-0.01094	0.01287	-0.00649	-0.01215	-0.00980	0.00197	-0.01256	-0.00586	-0.01573	0.00053	-0.00872	-0.00767	-0.02267	-0.01366	-0.01009	-0.00072	-0.00338	0.02310	-0.02161	-0.02007	0.02000	0.00767	0.00885	0.01214	(During $e0 $x0)
p202559	-0.01214	0.03451	-0.03192	0.01091	0.00325	-0.00110	-0.00643	0.01642	0.01169	0.00574	0.00604	0.02282	-0.01757	0.00463	-0.00761	0.01146	0.05899	-0.01807	-0.01607	0.02740	-0.00441	0.02640	0.01551	-0.00442	-0.00420	0.02075	-0.00134	-0.00220	-0.01785	-0.00313	-0.01267	0.00544	0.00027	0.00205	-0.01141	-0.01393	0.01554	-0.00060	-0.01410	-0.00469	0.01773	-0.00251	-0.00494	-0.04566	0.00618	-0.01377	-0.03202	-0.01223	0.01016	-0.00678	-0.01565	-0.03499	0.08751	0.00738	-0.00001	0.02449	-0.01331	0.00553	-0.00950	0.00528	-0.03321	0.01588	-0.01814	-0.00031	(Every $e0 <num> day)
p202560	-0.00065	0.00714	-0.04722	-0.03326	-0.02431	-0.00503	-0.01635	0.00634	0.00356	0.02414	-0.02441	0.03999	-0.01677	-0.00669	-0.01072	0.00317	-0.00523	0.00769	-0.02394	0.00115	0.01165	-0.02068	-0.00107	0.00064	-0.00861	-0.00131	-0.02998	-0.01559	0.01029	-0.02153	0.04424	-0.00519	0.01044	0.03269	0.00960	-0.01815	-0.03312	-0.01521	0.05677	0.00627	-0.01027	-0.02190	0.01684	-0.00956	-0.02257	0.03324	0.00612	-0.02493	0.02436	-0.02957	0.03161	0.01188	-0.01011	0.01461	-0.00080	0.01720	0.00403	-0.03157	-0.00382	0.01280	0.00379	0.00018	0.00502	-0.01323	(For $e0 $e1)
p202561	-0.00313	0.00170	-0.00662	-0.00145	-0.00232	0.00063	0.00537	-0.00712	0.00605	-0.00512	0.00092	0.00259	-0.00210	0.00410	-0.00866	0.00547	0.00592	0.00447	-0.01120	-0.01166	0.00582	-0.01112	0.00275	-0.01306	-0.00734	0.01182	-0.00776	-0.01985	-0.00030	-0.00434	-0.00879	-0.00503	0.00192	-0.00746	0.00238	-0.00001	-0.00262	-0.01181	0.00473	-0.00282	0.00312	-0.00308	0.00918	-0.01039	0.00069	-0.00631	-0.00284	0.00198	0.00471	0.00059	-0.01077	0.00585	-0.00208	0.00823	-0.00344	-0.00253	-0.00279	-0.00172	0.01521	0.00507	0.01005	0.00012	-0.00404	-0.01119	(For $x0 $e0)
p202562	0.04336	-0.00012	-0.00440	-0.00086	-0.02619	0.02394	-0.00863	0.03074	-0.00327	0.00308	-0.00050	0.00619	0.02934	0.02543	0.00265	-0.00362	0.00355	0.05651	-0.01327	0.02450	-0.01481	-0.01675	0.01951	-0.02956	-0.01319	-0.00214	0.01672	0.00968	0.02839	-0.03255	0.01483	0.00632	-0.00015	-0.01364	-0.02347	-0.01493	-0.02089	-0.01427	0.00950	-0.00027	0.01873	-0.01484	0.00822	-0.02624	0.03966	-0.00898	-0.00497	-0.00035	0.00106	0.00954	-0.00940	-0.00747	-0.00354	0.03043	-0.00077	-0.03548	0.00600	0.00504	-0.02264	0.00040	0.01447	0.01139	0.01382	0.00530	(GroupOf $x0 day)
p202563	-0.00438	0.05338	0.06998	0.01811	-0.01320	-0.03665	-0.03036	-0.04527	0.04359	-0.02857	0.02313	0.01446	-0.01937	-0.00903	-0.00683	-0.06072	0.01856	0.16362	-0.00801	0.15960	0.02485	-0.08277	-0.03219	-0.06135	-0.00348	0.01418	-0.06387	-0.02252	-0.01601	-0.05109	0.11067	0.05573	0.01140	0.01231	0.03377	0.01434	0.00575	-0.03323	0.02104	0.00816	-0.03882	-0.01425	0.00741	-0.05843	-0.03869	-0.04103	0.04471	-0.02224	-0.05672	0.09685	0.00952	-0.02257	-0.05007	0.00124	-0.00749	-0.02582	0.06681	-0.03245	0.01957	-0.00611	0.00004	-0.03706	-0.02403	0.00337	(GroupOf $x0 girl)
p202564	0.01699	0.00295	0.10323	0.04121	-0.01836	-0.04612	-0.00836	-0.06938	-0.00827	-0.00479	-0.02473	0.02604	0.06535	-0.03068	0.00025	0.00864	-0.06586	-0.02559	-0.02105	-0.03020	0.08389	0.01000	0.02443	-0.04535	-0.00424	0.01619	-0.09710	-0.00887	0.10994	-0.02196	-0.02623	-0.03798	-0.00294	-0.00534	0.08061	0.00205	-0.01812	0.10123	-0.00687	0.02930	-0.01271	-0.00802	-0.00320	0.02248	-0.02913	0.04074	-0.01744	-0.03256	-0.00664	-0.02349	0.07557	0.01853	0.10696	-0.01822	-0.00301	0.01643	-0.00396	-0.04857	-0.03130	-0.00226	0.02094	-0.00470	-0.03755	0.03624	(GroupOf $x0 leaf)
p202565	-0.00388	0.00670	0.01182	0.00515	-0.05171	-0.01817	0.02792	0.03596	0.00063	-0.00630	0.00622	0.05715	0.04051	-0.04287	0.03240	-0.02497	0.11013	0.03009	0.00524	0.02058	-0.01897	-0.00139	-0.02183	-0.00845	-0.00036	-0.03782	-0.01931	0.03910	-0.00559	-0.00773	-0.02989	-0.02270	0.04930	-0.01276	0.02410	-0.02148	0.00922	0.02226	0.00365	0.00628	-0.01235	0.01739	-0.01695	0.00734	0.02548	-0.02588	-0.03507	-0.00330	-0.02286	-0.00427	0.00566	0.02251	0.03639	-0.00358	-0.01492	-0.00834	-0.02694	-0.00775	-0.02037	-0.01336	-0.06689	0.02658	-0.01335	-0.00380	(GroupOf $x0 man)
p202566	-0.00295	0.04629	-0.00348	0.02982	0.00050	-0.02198	-0.01334	-0.03573	0.01760	-0.00993	-0.01942	-0.01196	0.00579	0.00272	0.00040	0.03822	-0.05181	-0.02284	-0.03045	0.11001	-0.04051	-0.00841	-0.04854	0.00303	-0.00429	0.04492	-0.02390	-0.03063	-0.01525	0.03378	-0.00384	0.01801	-0.01400	-0.01769	-0.00713	-0.01942	0.01035	-0.00446	0.00528	0.00481	0.00789	-0.04141	-0.00182	-0.02732	-0.02334	-0.03432	-0.01601	-0.02433	-0.01787	0.07177	0.03534	-0.03360	0.07043	0.00688	-0.01902	-0.01113	0.02236	-0.00966	0.12785	0.02711	0.03007	0.01734	-0.01018	0.00926	(GroupOf $x0 pupil)
p202567	-0.00135	0.12974	-0.04097	-0.11306	-0.05967	-0.03700	0.12264	0.07666	-0.02512	-0.01847	-0.03939	0.07970	0.05163	0.00662	0.04349	-0.04706	-0.04098	-0.02462	0.01339	0.01795	0.08445	0.02814	-0.00947	0.09419	0.00063	-0.00943	0.00287	-0.01967	-0.06202	-0.01073	0.08920	-0.00617	0.01486	0.07621	-0.03884	-0.05468	-0.04647	-0.04911	-0.03212	-0.00898	-0.02093	0.02927	-0.01499	-0.01434	0.05865	0.12295	0.10009	0.04698	-0.12936	-0.07152	0.08205	-0.05932	0.02180	-0.00901	-0.02389	-0.00222	0.09156	0.00161	-0.07674	0.01775	-0.09144	-0.04938	-0.03197	0.14424	(GroupOf $x0 scientist)
p202568	-0.00049	0.02167	0.00537	-0.04019	0.06502	-0.01735	-0.01471	0.01705	-0.00191	-0.01279	0.00157	-0.04449	-0.00841	0.03780	0.01605	-0.01704	0.05635	-0.01801	-0.01468	0.00197	-0.02010	-0.02809	0.01337	-0.01037	-0.00084	0.01245	-0.01908	-0.00258	0.00659	-0.01720	0.01286	-0.02514	-0.02318	0.00841	-0.01282	-0.03047	-0.02564	0.00446	-0.00738	0.00208	-0.01765	-0.03937	-0.00734	0.01896	-0.01212	0.01504	-0.01156	-0.03032	0.05198	-0.02147	-0.00618	-0.00092	-0.05124	-0.01344	-0.00156	-0.00680	0.06544	0.01791	-0.01762	0.07101	0.01594	-0.02420	0.02601	-0.02905	(GroupOf $x0 soldier)
p202569	-0.00381	0.02251	-0.01363	0.02668	-0.00974	-0.01367	-0.00545	0.00499	0.01227	-0.00032	-0.01084	0.00635	-0.01239	0.00480	-0.00932	0.03304	-0.01991	-0.01365	-0.01084	0.03850	-0.01180	0.00030	-0.01212	-0.00583	-0.00468	0.02564	-0.01336	-0.01716	0.00289	0.03441	-0.00655	0.00557	-0.00807	-0.02234	0.00314	-0.02049	0.01450	0.00676	-0.00173	-0.00459	0.01896	-0.01941	-0.00330	-0.01244	0.00028	-0.02287	-0.01333	-0.01683	0.00240	0.02257	0.02042	-0.01483	0.02745	0.00446	-0.00436	-0.00463	0.00696	0.00558	0.04021	0.01970	-0.00321	0.01256	-0.00972	-0.00150	(LocatedIn $x0 here)
p202570	0.01438	-0.05953	-0.03335	-0.01434	0.00307	-0.06419	-0.01742	-0.03831	0.01615	0.00169	0.04103	-0.02426	-0.05031	-0.05004	-0.00646	0.05549	-0.03178	-0.07652	-0.02474	0.12379	-0.03710	0.03918	0.01162	-0.01006	-0.00383	0.00644	0.00686	-0.00442	0.09482	0.03101	0.10569	-0.03197	0.02417	0.01438	-0.00707	0.01422	-0.01142	-0.00673	-0.04747	0.00048	-0.00455	-0.01680	0.02759	0.03560	0.13387	-0.00139	-0.04727	-0.02877	-0.02228	-0.01344	-0.01052	0.09099	0.03299	0.00205	-0.00006	0.06117	-0.04189	-0.00278	0.04066	0.00398	-0.05886	0.02347	-0.01955	0.00635	(Manner $e0 immediately)
p202571	-0.00375	0.05853	-0.02248	-0.03673	-0.00294	-0.00472	0.00659	-0.02827	0.00018	0.00105	0.05523	0.01023	-0.01495	0.01037	0.00159	0.00053	-0.03818	-0.00225	-0.02575	0.01228	-0.02103	-0.00054	-0.01316	-0.01131	-0.00810	-0.02470	0.01071	-0.00115	0.04792	0.03781	0.01021	0.03396	-0.02737	0.02264	-0.00668	0.00088	-0.01555	-0.00855	0.10818	0.02381	0.01752	0.03328	0.00188	-0.02256	-0.02108	0.02705	0.00493	-0.05354	0.07955	-0.03158	-0.00355	-0.06371	-0.00136	-0.00260	0.02746	0.02676	-0.02083	-0.01917	-0.01077	-0.02173	-0.00749	-0.00513	-0.01541	-0.03927	(Manner $e0 often)
p202572	0.00070	-0.02572	0.01154	-0.02160	0.00499	-0.02124	-0.01216	-0.02580	-0.01546	-0.00207	0.01100	-0.00738	0.04232	-0.01005	-0.00624	0.00052	-0.01782	0.00551	-0.02074	-0.00440	0.00438	-0.00804	0.04997	-0.02501	0.02971	0.00093	-0.01664	0.02293	-0.01190	0.01128	0.00690	-0.00376	0.01133	-0.00428	0.00022	0.00064	0.00272	0.00644	-0.00547	0.02354	-0.01570	0.03271	0.02132	0.00190	-0.02965	0.01078	0.00305	0.00601	-0.01261	-0.00784	0.00826	0.01079	-0.00406	0.01860	-0.00397	0.02458	-0.00697	-0.02477	-0.00691	0.00224	-0.01013	-0.00163	-0.02377	0.00354	(Manner $e0 well)
p202573	-0.00585	-0.01340	0.00206	-0.01298	0.02459	-0.00345	-0.02767	0.03344	0.00437	-0.00475	-0.01520	-0.02559	-0.02563	-0.02549	-0.00415	-0.03148	-0.02350	-0.02325	0.07592	0.00567	-0.01775	-0.01687	0.00596	0.00113	-0.00544	0.03212	-0.03549	0.01910	-0.00114	-0.01461	-0.00138	0.00452	-0.00739	-0.00425	-0.01128	0.05838	0.00249	-0.01480	-0.00438	-0.01808	-0.01884	-0.02394	-0.05629	0.00696	-0.03067	0.01051	-0.01803	-0.00126	0.01820	-0.00071	0.00540	-0.01089	0.01750	0.08635	-0.00475	0.01063	0.00953	-0.00112	0.00420	-0.00339	-0.00489	-0.00356	0.02910	-0.01558	(Member $e0 arrive)
p202574	-0.04022	0.22610	0.29813	-0.12889	-0.08144	-0.21525	0.00283	0.01851	0.05128	-0.00551	0.07687	0.11728	0.04957	-0.07066	0.00224	-0.07138	0.10846	-0.05195	0.00222	-0.01678	0.17632	-0.04007	-0.12780	-0.07270	-0.00461	0.04210	0.28712	-0.03979	0.19662	0.66749	-0.03843	0.08133	-0.18622	-0.02567	-0.18602	-0.05291	0.14518	0.06496	-0.04734	0.01702	-0.01556	-0.16029	-0.02303	0.09680	-0.09820	0.08556	-0.01564	0.22890	-0.08932	-0.01909	-0.17148	-0.12154	-0.10307	0.00952	0.01673	0.04061	-0.14566	0.04442	0.01967	0.08523	-0.08688	-0.06008	0.40614	0.05266	(Member $e0 buy)
p202575	-0.00453	-0.02158	-0.01164	0.01505	-0.00039	-0.00792	0.00461	-0.01952	0.02993	0.00189	0.00226	-0.00791	-0.00876	-0.00488	-0.00690	0.00132	-0.01374	-0.01427	0.10627	0.00723	-0.01336	-0.00139	-0.01532	-0.00265	-0.00495	-0.00313	-0.01198	0.02194	-0.00339	0.02221	-0.00120	0.01585	-0.01509	-0.01486	0.00298	-0.00575	0.02060	-0.00260	0.00700	0.05021	-0.01889	0.02372	-0.08026	-0.01171	-0.00905	-0.00910	0.00570	-0.00925	0.00426	0.00526	0.00378	-0.01564	0.00691	0.12091	-0.00691	0.00369	-0.01709	-0.01870	0.00355	-0.00113	-0.03391	-0.00357	-0.01504	-0.00725	(Member $e0 cover)
p202576	-0.04626	0.09312	0.06635	0.05175	0.03934	0.04225	0.00140	0.12014	-0.00052	0.00531	0.04439	0.01557	0.16711	-0.01062	-0.01194	0.05794	0.08628	0.02120	0.01192	-0.01747	-0.05801	-0.01084	-0.11376	-0.07630	-0.00301	-0.02864	-0.14153	-0.04546	-0.04983	0.03041	0.21959	0.11513	-0.07564	-0.01495	0.23131	-0.05926	0.10736	-0.04973	-0.05354	-0.01343	-0.03348	-0.04007	-0.03202	-0.06814	-0.10467	-0.05111	0.16212	-0.00413	0.07817	-0.01033	0.04634	-0.01607	-0.08284	-0.01347	-0.00070	0.17172	-0.01976	-0.03497	0.05240	0.00218	0.15064	-0.13497	-0.06366	-0.04357	(Member $e0 cry)
p202577	-0.01235	0.01729	0.00519	-0.06469	-0.00391	0.02685	0.01455	-0.01471	-0.03544	-0.00953	0.08461	0.02417	0.00238	0.00701	0.00761	-0.02569	-0.01364	0.00238	0.00004	-0.01377	0.02616	0.03912	-0.00861	0.00465	-0.00733	-0.03257	0.01001	-0.00581	0.01603	-0.03260	0.02363	-0.03685	0.03113	0.00248	-0.01363	0.00677	-0.04850	-0.03855	-0.00162	-0.00261	-0.00907	-0.01352	0.00841	-0.02038	-0.03095	0.05526	-0.03752	-0.00813	0.00371	-0.00680	-0.01016	-0.00442	-0.00479	0.00420	-0.00798	-0.00789	0.00429	-0.02865	-0.01030	-0.02676	-0.03185	0.02421	0.00758	0.00529	(Member $e0 decide)
p202578	-0.00827	0.02047	0.04479	-0.02798	-0.01342	-0.01686	-0.00590	-0.04417	0.02618	0.01486	0.03828	0.01567	0.03262	-0.03303	-0.00971	-0.03923	-0.03246	0.01370	0.03353	0.01803	-0.01155	0.00217	0.06970	-0.04335	-0.00409	0.03148	0.00419	-0.03369	-0.02281	-0.03451	0.02166	-0.01321	0.00316	-0.00109	0.04608	0.02038	-0.00408	0.00205	-0.00304	-0.00895	0.00519	-0.00723	-0.02587	0.02401	-0.03896	0.01192	-0.02746	0.00649	-0.03150	-0.00939	-0.01638	0.01224	0.02554	0.03576	-0.00345	-0.00029	-0.00147	-0.00775	-0.00910	-0.00792	-0.01667	0.00486	-0.00760	0.00903	(Member $e0 enter)
p202579	0.00548	-0.01038	-0.02721	-0.01350	-0.03656	-0.05768	-0.05008	0.02623	0.07554	0.04794	-0.03519	0.04719	-0.00663	-0.01760	-0.00485	0.00239	-0.00502	-0.00819	-0.01869	-0.00470	0.00037	0.00912	-0.00184	-0.00688	-0.00433	0.01683	-0.05560	-0.02179	-0.03618	-0.02592	0.04865	-0.01243	0.02325	0.00054	0.04826	-0.03516	-0.03290	0.00443	0.02665	0.00230	-0.00206	-0.01884	0.01024	0.00843	-0.02819	-0.00205	-0.03608	-0.03053	-0.00270	0.00037	0.00805	0.04163	0.00767	0.00964	-0.01080	-0.01074	-0.00335	-0.02435	0.01720	0.01695	0.01636	0.03712	-0.01278	-0.01556	(Member $e0 find)
p202580	0.00343	0.03418	-0.00563	0.05821	-0.00892	-0.02713	-0.03106	0.01760	0.02146	-0.00510	0.04510	-0.00112	-0.00541	0.01380	-0.00132	0.03435	-0.00533	0.03577	-0.01442	-0.04159	-0.03516	-0.04294	0.00175	0.00307	-0.00454	0.07797	-0.03908	-0.03553	0.03789	-0.00511	-0.04782	-0.02986	0.01563	-0.01447	0.00356	-0.03453	0.02397	0.04343	-0.00571	0.00370	-0.00347	0.02121	-0.00826	-0.01831	-0.01196	-0.04387	-0.02894	-0.01176	0.00663	0.00940	-0.00197	-0.05296	-0.01957	-0.01018	0.00636	-0.00765	-0.01409	0.00669	0.00051	0.02021	0.00430	-0.00344	0.00576	-0.02074	(Member $e0 fly)
p202581	0.02112	-0.00790	0.02815	0.02791	-0.01650	-0.01211	-0.00369	0.00113	-0.00759	-0.00428	0.01481	0.00268	-0.00418	-0.01076	0.03337	0.02093	0.00839	0.00698	-0.01198	-0.02117	-0.02962	-0.01820	-0.00486	-0.03379	-0.00425	0.01493	-0.02402	0.00455	0.00134	0.00045	-0.02522	-0.01517	0.01348	-0.00241	0.01585	-0.00695	0.00122	0.02038	-0.00086	-0.00578	0.01198	-0.01660	0.00283	0.00888	0.00416	-0.02855	-0.02471	-0.01234	0.01795	-0.00677	0.00115	-0.00907	-0.02499	0.00826	0.04329	0.00900	-0.00853	0.00952	-0.01253	0.00692	0.01070	-0.00586	0.00543	-0.02484	(Member $e0 follow)
p202582	0.05030	-0.02336	-0.01896	-0.00968	-0.03510	0.00481	0.00885	0.01387	-0.00668	-0.00505	-0.02048	0.00529	-0.00846	0.00995	-0.00162	-0.01102	-0.02495	0.03495	-0.00272	-0.03015	0.00056	-0.00552	0.00530	0.00318	-0.00381	-0.00111	-0.02242	-0.00152	-0.00964	0.00519	0.00505	0.00958	-0.00362	0.00507	0.00778	-0.00734	-0.03035	-0.01317	-0.00126	-0.00480	-0.01111	0.00327	0.00327	-0.02073	-0.02512	0.00679	0.03504	0.10191	0.01683	-0.00189	0.01705	0.02626	0.02430	0.00404	-0.01251	0.00283	-0.01234	-0.00874	0.01762	0.01739	-0.03260	-0.01673	-0.01505	-0.00589	(Member $e0 good)
p202583	-0.01576	0.00286	0.02970	-0.05309	0.03263	0.06211	0.00634	-0.03511	-0.02765	0.03157	0.01858	-0.01821	-0.01442	0.00989	0.03383	-0.02256	-0.01632	-0.02611	-0.00693	-0.00271	-0.00456	0.01341	-0.00773	-0.02876	-0.00331	-0.02776	0.01567	0.00576	-0.00081	-0.02273	0.01115	-0.00395	-0.00188	0.00681	-0.01954	0.02735	-0.01432	-0.04223	-0.01426	0.00530	-0.01980	-0.02013	-0.00825	-0.02361	-0.02300	0.02426	0.01674	0.00824	0.00902	-0.01184	-0.02152	-0.01000	0.00371	-0.00453	-0.00332	0.05009	0.02096	-0.02542	0.01101	-0.04300	0.03211	-0.01732	0.01132	0.00427	(Member $e0 happen)
p202584	0.00135	-0.02401	-0.00066	-0.00432	-0.01532	0.01296	-0.00219	0.00149	0.00376	0.00942	-0.01021	-0.01299	-0.01479	0.04495	0.02039	-0.00427	0.02171	-0.00196	-0.00109	-0.01895	0.00285	0.01485	0.00127	-0.01323	-0.00355	0.00925	0.00434	-0.00542	0.00708	-0.00039	0.00170	-0.02702	-0.02327	0.01737	-0.00572	0.00782	-0.02744	-0.01057	0.00614	0.00509	-0.01856	0.03469	0.00176	-0.05340	-0.00726	-0.01817	-0.01604	-0.00744	-0.01448	0.04373	-0.00211	-0.03394	-0.03159	-0.01929	-0.01038	0.01430	-0.00930	0.06238	-0.02454	-0.03373	0.01056	0.01903	-0.01540	0.01373	(Member $e0 increase)
p202585	-0.00281	-0.06414	-0.08376	-0.08834	-0.04141	-0.03432	-0.07241	-0.05505	-0.01660	0.05628	0.26587	0.02606	-0.05299	-0.05439	-0.01891	0.28606	-0.16609	0.30415	-0.02202	-0.15862	-0.04577	-0.12640	-0.03021	0.05753	-0.00091	-0.01080	-0.03342	0.04168	-0.04582	-0.03688	-0.13575	0.01361	-0.09184	0.18459	-0.03692	0.01840	0.02293	0.10040	-0.07703	-0.00671	-0.03669	0.01529	-0.00112	0.06844	-0.01473	0.11835	0.05192	-0.02961	0.02317	-0.16140	0.04085	-0.02799	0.15165	0.02029	-0.00295	0.09899	0.13948	0.00289	-0.00335	-0.06979	-0.00204	-0.07257	0.21327	-0.04039	(Member $e0 jump)
p202586	0.02636	-0.00010	-0.01106	0.00508	-0.01504	-0.05031	0.04408	-0.02834	0.01848	0.02311	-0.02646	-0.03361	-0.04400	0.00775	-0.01145	-0.00081	-0.04884	-0.04452	-0.01539	0.01958	-0.01395	0.00423	-0.02580	0.00985	-0.00413	0.00120	0.03538	0.00674	0.08016	0.00338	0.07235	-0.00358	-0.02051	0.01690	0.01013	0.00496	0.07866	-0.00113	-0.02063	0.01538	-0.01007	0.01334	0.01027	0.01096	0.15871	-0.01538	0.02182	-0.02807	-0.02165	-0.01382	-0.04249	-0.01069	0.01337	-0.01397	-0.00761	0.06273	0.01694	0.01225	0.04099	-0.02972	-0.05586	-0.03618	-0.01705	0.01072	(Member $e0 lead)
