pattern_id	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	query
p204027	0.03076	0.00058	0.07538	0.03457	0.00424	0.01483	0.00232	-0.00608	-0.05601	-0.01121	-0.00832	-0.00042	0.04908	-0.00802	-0.00908	-0.03317	-0.00034	0.02443	-0.01118	-0.01166	0.05266	0.01113	-0.01323	-0.02324	-0.02842	-0.04077	-0.00120	-0.02706	0.04867	-0.00149	-0.02014	0.00749	(And (Member $x0 big) (Patient $e0 $x0))
p204028	0.00579	-0.00010	-0.02019	-0.00946	0.02846	-0.01405	0.00939	-0.00743	0.01171	-0.00326	0.00374	0.02182	0.02165	-0.01623	-0.00585	0.02912	-0.02916	0.01033	-0.00060	-0.03895	-0.00282	0.03542	0.02820	0.02025	0.02556	-0.00416	0.01255	-0.01625	-0.01026	0.01525	-0.01769	-0.00206	(And (Member $x0 blue) (Member $x0 sky))
p204029	0.01234	-0.00943	-0.01687	0.04768	-0.00216	-0.00852	-0.02392	0.03706	0.01387	-0.00934	0.04238	-0.01560	-0.00896	0.03608	0.01406	0.07817	-0.00399	0.02047	-0.02428	0.03392	0.04552	-0.02327	-0.00429	-0.00680	-0.01749	0.05138	0.00037	-0.00314	-0.04327	0.04377	-0.02827	-0.00205	(And (Member $x0 bottom) (PartOf $x0 $x1))
p204030	-0.01155	0.00210	0.01158	-0.00776	-0.01299	-0.01726	0.00075	-0.01403	0.02101	0.00038	-0.01075	-0.00512	0.01271	0.01206	0.00209	-0.02204	0.02588	-0.01237	-0.02344	-0.00255	-0.00423	-0.00490	-0.01406	0.02278	-0.02333	0.02683	-0.01671	0.01863	-0.00608	-0.00953	0.00354	-0.00792	(And (Member $x0 fire) (Patient $e0 $x0))
p204031	0.00715	0.00465	0.01708	0.02591	-0.00070	-0.00684	-0.01019	0.00461	-0.00051	-0.01251	0.00511	0.01503	-0.00433	0.00609	0.01638	0.00555	-0.00053	0.00975	0.00688	0.00567	0.01646	0.01277	-0.00934	-0.01062	0.00030	-0.01889	-0.01242	-0.00717	0.01362	0.00218	-0.00460	0.01630	(And (Member $x0 house) (Patient $e0 $x0))
p204032	-0.03707	0.03127	0.01092	0.04119	0.00174	-0.00560	-0.01510	-0.01537	-0.00993	0.02736	0.00150	0.03666	-0.00967	-0.01657	-0.01711	0.03029	-0.01923	-0.01054	0.00497	0.00275	0.00284	0.00149	0.02061	-0.00934	-0.01692	-0.00473	-0.00613	-0.00118	-0.01264	0.01810	0.01761	-0.02461	(And (Member $x0 light) (Patient $e0 $x0))
p204033	-0.00374	-0.00235	-0.00117	0.00406	-0.00299	-0.00493	-0.00337	-0.00748	-0.00941	-0.01150	-0.00963	-0.00904	-0.00115	-0.00719	0.00622	-0.01395	-0.01322	0.00428	0.01431	0.01237	-0.01657	0.01795	-0.00567	-0.00191	-0.00644	0.00506	0.01881	0.00952	0.01067	0.02587	-0.00216	0.00297	(And (Member $x0 picture) (Theme $e0 $x0))
p204034	-0.02220	0.01001	0.00231	0.01225	-0.00720	-0.00664	-0.00346	-0.02797	-0.00264	0.03169	0.00559	0.03182	-0.00159	-0.01769	0.00082	0.01875	-0.01714	-0.01065	-0.00147	0.01002	0.00569	-0.00123	0.01193	-0.01243	-0.02116	0.00086	-0.01549	-0.00272	-0.00204	0.01740	0.01188	-0.01960	(And (Member $x0 problem) (Patient $e0 $x0))
p204035	0.00886	-0.01831	0.03215	0.01857	-0.00752	0.00569	-0.00778	0.01600	-0.02700	-0.02299	-0.01099	0.00520	0.01777	-0.00491	0.00941	-0.01771	0.00564	0.01379	-0.00253	-0.00402	0.01577	0.01082	-0.00795	-0.01063	-0.00102	-0.01648	-0.01170	-0.01530	0.03533	-0.00932	-0.00639	0.01961	(And (Member $x0 room) (Patient $e0 $x0))
p204036	-0.04671	0.03186	0.02393	-0.02490	0.02623	0.05932	0.03589	0.03204	0.00528	-0.04861	0.03454	0.01799	-0.01675	-0.02186	-0.04024	-0.04639	0.04342	-0.01868	-0.02183	0.09758	0.05076	0.06328	0.02320	-0.02040	-0.01044	0.03625	0.01931	-0.03764	-0.03841	-0.00583	0.02937	0.01064	(And (Member $x0 thing) (Stimulus $e0 $x0))
p204037	0.00961	-0.01286	-0.01251	-0.01490	-0.01874	-0.00674	0.00721	-0.05541	0.02719	0.04532	0.00110	0.02681	0.02799	-0.01990	0.02266	-0.00121	-0.01547	-0.01786	-0.01278	0.02918	0.01253	-0.00662	0.01726	-0.02432	-0.03764	0.01875	-0.01914	-0.00868	0.02047	0.02944	0.01759	-0.02136	(And (Member $x0 weather) (Patient $e0 $x0))
p204038	-0.03089	0.02468	0.00994	0.01880	-0.00578	0.00221	-0.01245	-0.00701	-0.00571	0.01162	0.00625	0.02374	-0.00544	-0.01084	-0.00722	0.01473	-0.00634	0.00925	0.00250	0.00430	-0.00686	-0.00708	0.01830	-0.01245	-0.00450	0.00457	-0.00551	-0.00089	-0.00512	0.00238	0.00516	-0.01334	(And (Might $e0) (Patient $e0 $x0))
p204039	0.02490	-0.02888	0.02144	0.02183	0.00511	0.00079	-0.00647	0.04745	-0.01571	0.01571	0.03457	-0.02894	0.02457	-0.02234	-0.01006	0.02775	-0.01869	0.00112	-0.03437	-0.01024	0.03716	0.00101	-0.01737	0.00314	-0.00697	0.03087	0.00508	0.03211	0.02398	0.03129	-0.03773	-0.01200	(And (Only $x0 $e0) (Past $e0))
p204041	-0.00571	-0.00560	-0.00689	0.05019	0.00534	-0.02042	-0.01193	0.05514	0.04147	-0.03176	0.05301	-0.00304	-0.00355	0.03551	0.03306	0.06000	-0.01799	-0.00040	-0.00811	0.02343	0.03638	0.00083	-0.01901	-0.00143	-0.01824	0.04182	-0.02979	0.01545	-0.03997	0.04145	-0.01733	0.00995	(And (PartOf $x0 $x1) (Patient $e0 $x0))
p204043	0.01343	-0.09650	-0.04497	-0.08799	-0.03350	0.06884	-0.01601	-0.00747	-0.05353	-0.01363	-0.03556	0.11866	-0.03954	-0.04191	-0.02720	0.09403	0.03284	-0.04067	0.07503	-0.03848	0.06579	-0.01446	-0.05882	0.06092	-0.04837	-0.06418	-0.14998	0.00658	-0.05430	-0.00827	0.00107	-0.03515	(And (Past $e0) (Time $e0 night))
p204044	0.00563	-0.00194	-0.00705	0.00853	-0.00772	-0.00800	-0.01242	-0.00227	-0.00755	0.00777	-0.00436	-0.02078	0.01853	0.02861	-0.00070	-0.00162	-0.00191	-0.00068	0.01404	-0.00123	0.01425	0.01655	0.01734	0.00128	-0.01258	-0.01800	0.00526	-0.00387	-0.00631	-0.00054	0.00720	-0.01610	(And (Past $e0) (Time $e0 today))
p204045	-0.00416	0.00506	-0.00168	-0.00484	-0.00768	-0.00440	-0.00121	0.00273	-0.00059	0.00962	0.01201	-0.00253	0.00831	-0.00354	-0.00316	0.00631	-0.00768	0.00726	-0.01048	-0.00908	0.00706	0.00295	0.00625	0.01545	-0.00662	-0.00301	-0.00443	0.00730	-0.00798	-0.00985	0.01100	-0.00099	(And (Past $e0) (With $e0 $x0))
p204046	-0.02312	0.01438	0.00321	0.00537	0.00083	-0.00794	-0.00258	-0.03439	0.00611	0.02972	0.00743	0.03054	0.00464	-0.01229	0.00344	0.01764	-0.01987	-0.01528	-0.00379	0.00900	0.01035	0.00300	0.01952	-0.00241	-0.02847	0.00400	-0.01348	-0.00587	0.00373	0.02155	0.00922	-0.02288	(And (Patient $e0 $x0) (Probably $e0))
p204047	-0.00405	0.00603	0.03519	0.02910	-0.01047	0.00844	-0.02347	-0.00372	-0.04377	0.01428	0.02303	0.04699	0.00089	-0.01959	-0.01741	0.02622	-0.01543	0.02364	-0.00784	0.00354	0.01971	0.00828	0.00424	-0.02513	0.00005	-0.01328	-0.01857	-0.02088	-0.00456	0.01108	-0.00186	0.01714	(And (Patient $e0 $x0) (To $e1 $e0))
p204049	-0.03955	-0.00032	-0.00830	0.04943	-0.01318	0.00482	0.01328	-0.00712	0.00491	0.02935	0.04216	-0.02734	0.00943	0.00640	0.00523	-0.01151	0.03125	0.01979	0.04681	0.09501	-0.01024	-0.06729	-0.00004	0.03309	0.01698	-0.03954	-0.02656	0.02308	0.02293	0.00142	-0.00207	-0.02050	(And (Recipient $e0 $x0) (Theme $e1 $e0))
p204050	-0.00572	0.02067	0.00438	-0.01414	-0.00972	-0.00883	-0.01293	0.00803	0.01309	0.01698	0.01623	0.01752	0.00724	0.00803	-0.00483	0.00326	0.02495	0.03194	0.00188	-0.00434	-0.01596	-0.01222	0.00202	0.00258	-0.00430	0.01861	-0.00893	-0.01518	0.01222	-0.01534	-0.00908	-0.00291	(And (Theme $e0 $x0) (To $e0 $x1))
p204051	-0.00268	0.01227	0.02582	-0.02716	-0.02258	0.00022	-0.02401	-0.02045	-0.01337	0.01645	0.05259	0.08781	-0.03525	0.00569	-0.03445	0.02056	-0.00350	0.06078	-0.01603	-0.00553	0.00825	-0.02212	0.00266	0.00117	0.03077	-0.00473	-0.02509	-0.02497	-0.01824	0.01243	0.03134	0.03229	(And (Theme $e0 $x0) (To $e1 $e0))
p204215	0.00700	-0.00841	0.00661	-0.01338	-0.01120	-0.00339	-0.01457	0.01326	-0.00150	0.00365	0.01824	0.01721	0.00451	0.01842	-0.01043	-0.00835	-0.01825	0.00733	-0.00994	-0.00692	0.00260	-0.01026	0.00959	0.01474	0.02596	-0.00732	0.01968	-0.00241	0.00203	0.00670	0.02219	0.01098	(Against $e0 $x0)
p204216	0.00837	-0.00277	0.00228	0.01224	0.01600	0.00131	-0.01030	0.01343	0.00469	-0.00981	0.02727	0.00446	-0.00486	0.00709	0.02193	0.02486	-0.00341	0.00451	0.00744	0.00940	0.01642	-0.01569	-0.00971	-0.00155	-0.00929	0.00107	-0.01167	-0.00022	-0.01532	0.00787	0.00244	-0.01317	(Agent $e0 adriano)
p204217	0.02038	-0.00540	-0.01387	0.00609	0.00027	0.01339	-0.00357	0.00401	0.00229	-0.00191	0.01161	0.00704	-0.00166	-0.01199	-0.00508	0.00000	-0.01026	0.00179	0.00315	-0.00496	0.01493	0.00546	-0.00818	0.00930	-0.00215	-0.00438	-0.00295	0.00922	0.00615	-0.01286	0.00547	-0.00137	(Agent $e0 baya)
p204218	0.00672	-0.03216	-0.00543	-0.02961	0.00403	0.01223	-0.01185	-0.00899	-0.03212	-0.00294	0.00962	0.05393	-0.02204	-0.02234	0.00316	0.03674	0.00846	-0.00397	0.03155	-0.01208	0.02278	-0.00992	-0.02263	0.01540	-0.01045	-0.02990	-0.05598	-0.00876	-0.02134	-0.00250	0.01231	-0.00809	(Agent $e0 daniel)
p204219	0.02025	-0.01345	0.07247	-0.04188	-0.03077	0.05570	0.08722	0.01383	0.03286	-0.06505	0.01947	-0.06602	-0.00046	0.02447	-0.03054	0.04272	0.03445	-0.06269	0.02311	-0.06853	-0.03012	-0.02435	0.01725	0.16327	-0.02781	0.04841	0.01091	-0.07184	0.09586	0.03447	-0.03352	0.03471	(Agent $e0 david)
p204220	0.01679	-0.00356	0.01759	0.03265	-0.00156	0.01085	-0.02072	0.01150	-0.00708	-0.00530	0.01606	0.00651	0.00396	0.00997	-0.00162	0.03821	-0.00695	0.01489	-0.00505	0.02753	0.03527	-0.00853	-0.00275	-0.00764	-0.01896	-0.00289	0.01412	-0.00830	0.00164	0.00728	-0.01894	0.00143	(Agent $e0 elias)
p204221	0.00101	0.01855	0.01439	-0.00970	-0.00235	0.01620	0.03142	0.02759	0.02797	-0.00878	-0.01679	-0.00591	-0.01869	0.00396	0.01338	-0.01704	-0.00912	-0.00815	0.00163	-0.00832	0.01271	-0.03077	-0.00938	0.05388	-0.02274	0.00146	0.00640	0.01630	-0.00710	-0.01096	-0.01004	-0.02015	(Agent $e0 felix)
p204222	0.01090	-0.00637	-0.01549	0.00123	0.00330	0.00354	-0.00145	0.00657	-0.00808	-0.01083	0.00297	0.00303	-0.00199	-0.01995	-0.00460	-0.01332	-0.00946	0.00845	0.00460	-0.00249	0.00100	0.00243	-0.00490	0.00408	0.00646	0.00368	0.00361	0.01469	0.00653	-0.00230	-0.00019	0.00516	(Agent $e0 gustavo)
p204223	0.02755	-0.01641	0.02873	-0.01063	-0.01008	0.00651	-0.00538	-0.00581	0.03976	0.00100	0.01269	0.02178	-0.02778	0.03505	-0.02407	-0.03652	0.00066	0.00332	-0.01856	-0.00156	-0.00606	-0.03222	-0.01674	0.01770	-0.00225	-0.04042	0.02177	0.02085	-0.01325	0.03856	0.04252	0.01295	(Agent $e0 ivan)
p204224	-0.00953	-0.01488	-0.00519	-0.03162	-0.00933	0.02660	0.01306	0.00142	-0.00894	-0.01949	-0.00732	0.02057	-0.01589	-0.00601	-0.00384	0.01133	0.01852	-0.00749	-0.00998	-0.01500	-0.01821	-0.00096	-0.00433	0.01653	-0.01937	0.01535	-0.03120	-0.01253	-0.00624	-0.00510	-0.00747	-0.00044	(Agent $e0 linda)
p204225	0.03532	-0.00507	0.01543	-0.05369	-0.03246	0.06678	0.06281	-0.01541	0.06723	-0.06243	0.04686	-0.04627	0.00475	0.01464	-0.02376	0.05665	0.05135	-0.04143	0.07820	-0.04436	-0.01715	-0.01276	0.06173	0.09580	-0.00749	0.03101	-0.00862	-0.04446	0.07558	0.03760	-0.03240	0.07216	(Agent $e0 mark)
p204226	0.00543	-0.00393	0.01131	-0.00480	0.01356	0.01410	0.00374	-0.00136	-0.00286	-0.00741	0.00252	0.01249	-0.00675	-0.00358	0.00596	0.00907	-0.00126	-0.01122	0.01730	-0.00071	-0.01255	0.00264	0.00737	-0.00128	-0.01201	0.00173	0.00141	-0.01100	-0.00602	-0.00046	-0.00205	-0.00265	(Agent $e0 martino)
p204227	0.00853	-0.00057	-0.00314	0.00335	0.00336	-0.00066	-0.00599	-0.00218	-0.00065	-0.00869	0.00700	0.00111	0.00116	-0.00178	0.00090	0.00055	-0.00741	0.00456	0.00785	0.00893	0.00106	0.00569	-0.00366	-0.00461	-0.00584	-0.00021	0.00306	0.00931	0.00322	0.00901	-0.00483	0.00423	(Agent $e0 mary)
p204228	-0.00142	-0.02397	-0.00670	-0.03195	0.00226	0.01364	-0.00932	-0.00305	-0.01686	-0.00473	0.00483	0.02936	0.00235	-0.02506	0.00578	0.02304	0.00510	-0.00476	0.01928	-0.01559	0.00539	-0.00597	-0.01678	0.01276	-0.00457	-0.01110	-0.02139	0.00167	-0.01621	0.00572	0.01612	0.00120	(Agent $e0 matthew)
p204229	0.00234	-0.01603	-0.00620	-0.02655	0.01287	0.00826	-0.00544	-0.00629	-0.01653	-0.01014	0.00071	0.03062	-0.01165	-0.01218	0.01123	0.02617	0.00903	-0.01057	0.02473	-0.01111	0.01353	-0.00904	-0.01734	0.01794	-0.01222	-0.01786	-0.03738	-0.00643	-0.00852	-0.00290	0.01134	-0.01214	(Agent $e0 mennad)
p204230	-0.00892	0.02102	0.00815	-0.02760	0.01290	-0.00960	0.03520	0.02377	-0.02198	-0.03824	0.01394	0.03040	-0.00341	-0.01648	0.02232	-0.01688	0.00022	0.02119	0.01248	0.00125	0.03960	-0.02774	-0.02658	0.00516	0.00202	-0.01195	-0.00251	0.02376	-0.02553	0.02264	0.00481	-0.01367	(Agent $e0 michael)
p204231	0.01941	0.01665	-0.00062	-0.00825	-0.00265	0.01553	0.00720	0.00057	0.00952	-0.00593	0.00347	-0.00190	-0.00141	-0.00048	0.01202	-0.00800	-0.00135	-0.00340	0.01945	0.00294	0.02974	-0.00040	0.01413	-0.00268	0.01396	-0.01783	0.00294	0.00950	0.00236	-0.00353	-0.02133	-0.00218	(Agent $e0 pietro)
p204232	0.01471	0.02991	0.02017	-0.02512	-0.02956	-0.01429	0.05720	-0.00260	0.01834	-0.03578	0.02214	-0.04716	0.03021	-0.00330	-0.02770	0.04894	0.05147	-0.02341	0.05063	-0.00434	-0.00911	0.00176	-0.02365	0.05306	0.03958	0.01849	-0.00293	-0.06607	0.04216	0.04341	0.02696	0.03191	(Agent $e0 william)
p204233	0.00110	0.01311	0.00489	-0.01326	0.00165	0.00998	0.00845	0.00745	0.01405	-0.00428	-0.00800	-0.00618	-0.01336	-0.00737	0.01146	-0.00127	-0.00833	-0.00291	-0.01568	-0.00498	-0.00476	-0.00609	-0.00789	0.03908	-0.01286	0.00157	-0.00685	0.00428	0.00779	-0.00574	-0.00143	-0.00678	(Agent $e0 ziri)
p204234	-0.00189	-0.00396	-0.00789	0.00690	-0.00914	0.00531	-0.00549	-0.00585	-0.01055	0.01407	-0.00264	-0.00301	0.00058	-0.00672	-0.00072	0.00248	-0.00522	-0.00565	-0.00196	-0.00693	0.00706	0.01512	-0.00180	0.00733	-0.00058	0.00103	0.00470	-0.00588	-0.00463	-0.00108	0.00267	-0.00553	(At $e0 $x0)
p204235	0.00780	-0.01419	0.04038	0.01173	-0.00832	0.01351	-0.00782	-0.00708	-0.03809	0.01127	0.00380	0.00729	0.01475	-0.02246	-0.02620	0.00614	-0.00054	0.01543	-0.02305	-0.01504	0.01316	0.00547	-0.00313	-0.02582	0.01009	-0.00588	-0.01145	0.00082	0.00661	-0.00121	-0.00290	0.01228	(Beneficiary $e0 $x0)
p204236	-0.01411	-0.00573	0.00590	-0.01623	-0.00731	-0.01015	-0.01324	0.00713	-0.01425	-0.01411	-0.00210	-0.00590	0.01948	0.03786	-0.00314	-0.00033	0.00519	-0.00746	0.00330	0.00639	-0.00913	0.00011	0.02219	-0.00360	-0.00319	0.00027	-0.00350	-0.00551	-0.00036	0.00300	0.00391	-0.01798	(But $e0 $e1)
p204237	0.00773	-0.00821	0.02833	0.00713	-0.01474	0.00198	-0.01268	0.00305	-0.02650	-0.00530	-0.00542	-0.01340	0.02090	0.01512	-0.00998	-0.00477	0.01219	0.00578	-0.00947	-0.00369	-0.00022	-0.00451	0.00672	-0.00442	-0.00466	-0.00535	-0.00145	-0.01296	0.00984	-0.00282	-0.00729	-0.01687	(But $e0 $x0)
p204238	-0.00737	-0.00673	0.00087	-0.00976	-0.00476	-0.00590	-0.00616	0.00289	-0.00795	-0.00735	-0.00315	-0.00260	0.00749	0.01768	-0.00099	-0.00121	0.00119	-0.00641	0.00415	0.00101	-0.00534	0.00084	0.00819	0.00086	-0.00182	-0.00337	-0.00526	-0.00348	-0.00067	0.00079	0.00102	-0.00976	(Every $e0 <num> week)
p204239	-0.00826	-0.00431	0.03127	-0.00036	-0.00702	0.00195	-0.00569	-0.00044	0.01181	0.00212	0.01052	0.03088	-0.02479	0.01921	-0.00670	-0.01347	-0.01461	0.00340	-0.01224	0.00147	-0.01069	-0.01753	-0.00159	0.00382	0.00555	-0.02943	0.01462	-0.00410	-0.00372	0.03648	0.02519	0.00931	(Every $e0 <num> year)
p204240	-0.00265	0.00675	-0.01390	0.02373	0.01706	-0.00134	-0.01441	0.05805	0.01742	0.00631	0.01487	0.01500	-0.01828	0.01256	-0.00179	0.02853	-0.01230	-0.01243	0.00371	0.00640	0.01650	-0.01450	-0.00079	0.01314	0.00615	0.01968	-0.00067	0.01219	0.00690	0.00709	0.00163	-0.01735	(Experiencer $e0 $e1)
p204241	0.00672	-0.14208	-0.05565	-0.13817	-0.04304	0.09193	-0.00618	0.00061	-0.09773	-0.03433	-0.06118	0.14928	-0.04481	-0.04356	-0.03473	0.12147	0.05379	-0.06242	0.08056	-0.05696	0.05187	-0.01955	-0.06761	0.05447	-0.06508	-0.06173	-0.19578	-0.00157	-0.07907	0.00706	-0.00863	-0.02410	(Goal $e0 bed)
p204242	-0.01730	0.00832	-0.02459	0.00419	-0.03692	0.01216	-0.02067	-0.00675	-0.02476	0.05229	0.01151	-0.00075	0.03262	-0.04635	-0.01766	0.03477	-0.00994	-0.00742	-0.02922	-0.02363	0.00094	0.02512	0.00169	0.00567	0.02685	0.03407	0.01100	-0.01102	-0.02813	-0.01285	0.01200	-0.00592	(Goal $e0 home)
p204243	0.00662	-0.00286	-0.00658	0.00702	-0.00119	-0.00028	-0.00119	-0.00339	0.00302	0.01069	0.00253	-0.00854	0.00682	-0.00925	-0.00376	-0.00249	-0.00585	0.00385	0.00132	-0.00068	0.00052	-0.00059	-0.00073	-0.00697	0.00165	-0.00053	-0.00294	0.00468	-0.00295	-0.00325	-0.00014	0.00731	(GroupOf $x0 city)
p204244	-0.00426	0.01194	-0.01491	-0.00966	0.00010	0.00502	-0.00238	0.00015	0.02593	-0.01952	-0.00204	-0.00191	-0.01838	0.00208	0.05054	-0.01164	0.00916	0.00260	0.01437	-0.00836	0.01930	0.01027	0.02652	-0.01097	0.03282	-0.03482	-0.01917	0.01007	0.02286	-0.00069	-0.02132	0.03278	(GroupOf $x0 cookie)
p204245	-0.03091	0.00270	0.00374	-0.00079	0.00396	-0.01978	-0.00516	-0.01323	-0.01919	0.00558	-0.00650	0.01638	0.00011	0.00659	-0.01463	0.02519	-0.00421	-0.00072	0.00796	0.00923	0.01900	-0.00254	0.00982	-0.00091	-0.00482	-0.00929	0.00944	0.01248	0.00711	-0.01534	0.00660	-0.01425	(GroupOf $x0 dish)
p204246	-0.01219	0.00081	0.00477	-0.00667	-0.00346	-0.00488	-0.00189	-0.00014	-0.00058	0.01342	0.00762	0.00257	0.00492	-0.00562	-0.00463	0.00782	-0.00142	0.00234	-0.01003	-0.00585	-0.00458	0.00098	-0.00384	-0.00290	0.00876	0.01004	-0.00068	0.00919	0.00636	-0.00909	-0.00227	-0.01097	(GroupOf $x0 friend)
p204247	-0.01178	0.00825	-0.01121	-0.01143	-0.01436	0.02278	-0.00696	0.00858	0.01413	-0.01447	-0.00563	0.00711	0.02106	-0.01168	-0.00326	0.00667	0.00079	0.03084	0.01142	-0.00425	-0.01132	-0.01597	-0.00888	-0.00556	-0.01300	0.00445	-0.00801	0.01594	-0.00412	-0.00285	0.00900	-0.00560	(GroupOf $x0 measure)
p204248	0.00027	-0.01319	-0.00324	-0.01034	0.00922	0.03020	0.00628	0.00613	0.01603	-0.01538	0.02152	0.00524	0.00250	-0.00274	-0.00727	-0.01557	0.01518	0.01025	-0.02767	0.02200	-0.00844	0.04193	0.00983	0.01011	0.01362	0.00652	-0.00638	-0.02938	-0.01133	-0.01402	-0.00316	-0.00685	(GroupOf $x0 noise)
p204249	-0.00360	0.00404	0.00030	-0.00521	0.00487	-0.00048	-0.00190	-0.00653	0.00336	-0.01091	0.01018	-0.00503	0.00380	-0.00987	-0.00592	-0.01396	0.00649	0.01429	-0.00339	0.00951	-0.01563	0.01109	0.00501	-0.00872	-0.00234	0.01670	0.00348	-0.00030	0.00289	0.00221	0.00467	0.01039	(GroupOf $x0 question)
p204250	-0.00774	-0.01683	0.00969	0.00356	-0.00550	-0.00725	0.00608	-0.00432	-0.00296	-0.00111	-0.01659	-0.01541	-0.00835	-0.00035	-0.00007	-0.00547	0.01341	-0.01211	-0.01097	-0.00325	-0.00782	0.01678	-0.01045	0.00181	0.00607	0.01522	-0.00349	0.00215	-0.00293	0.00307	0.00412	-0.00616	(GroupOf $x0 road)
p204251	0.00746	-0.00048	0.00415	-0.00013	-0.00579	-0.02421	0.01827	-0.01637	0.01694	-0.00547	-0.00262	-0.01568	0.02232	-0.01327	-0.01979	0.04129	0.02495	-0.01954	0.02378	-0.02477	-0.01561	0.02386	0.00484	0.02892	0.02073	0.00867	-0.00286	-0.02996	0.00815	0.02518	0.01048	0.02332	(GroupOf $x0 tree)
p204252	-0.00996	-0.00773	-0.01393	0.00281	0.01031	-0.00094	-0.00668	-0.00948	-0.00494	0.00917	-0.02623	0.00483	0.00466	-0.01401	-0.01348	0.01439	0.00948	0.01016	-0.00591	0.01231	0.01418	-0.01054	0.00474	-0.01264	-0.00722	-0.01218	0.03223	0.00404	0.00162	-0.01264	0.00877	0.03229	(GroupOf $x0 woman)
p204253	0.01591	0.00956	-0.00636	-0.00607	-0.00325	-0.00448	-0.01118	-0.01276	0.00591	0.00592	0.00939	-0.00444	0.02286	0.01327	-0.01924	0.00464	0.00832	0.04024	0.00619	-0.00878	-0.00594	-0.00798	0.01305	-0.01768	-0.00657	0.01945	-0.01191	-0.00057	-0.00871	-0.01718	0.00447	0.01179	(In $e0 $e1)
p204254	-0.00368	0.00363	-0.00401	0.00219	-0.00871	0.00011	-0.00674	-0.00922	-0.01191	0.01062	0.00013	0.01131	-0.00835	-0.00201	-0.00440	0.00396	-0.00026	0.01440	0.00061	-0.00493	-0.00142	0.00293	-0.00189	-0.00324	0.00533	0.00393	-0.00776	-0.01135	-0.00617	0.00159	0.00710	0.00400	(Manner $e0 carefully)
p204255	-0.00604	0.01529	0.00341	-0.01754	-0.00538	-0.00175	0.03001	0.00722	-0.00243	-0.02249	0.00354	0.01896	0.00538	0.00594	-0.00207	0.00138	0.01437	0.02208	-0.01112	-0.01256	-0.01203	-0.00508	0.00005	0.00346	0.00883	0.02194	-0.00078	-0.01566	-0.01064	0.00002	-0.01308	-0.00912	(Manner $e0 really)
p204256	-0.00868	0.00260	-0.01555	-0.00129	0.00195	0.02210	-0.00220	0.03440	0.01558	-0.02081	-0.01650	0.00637	0.00021	-0.00802	0.01441	-0.00226	-0.01796	-0.00935	0.00839	0.00873	-0.01252	-0.00660	-0.00506	0.00543	0.00021	-0.00527	0.00348	0.00868	0.00824	0.00575	0.01527	-0.00285	(Measure $e0 duration <num> day)
p204257	-0.00794	0.00547	-0.00712	-0.00015	-0.00674	-0.01001	-0.00434	-0.01200	-0.01272	-0.00116	-0.00132	0.00062	-0.00099	-0.00877	0.00135	-0.00143	0.00263	0.01727	0.00357	-0.00269	-0.01270	0.00574	-0.00318	-0.00364	0.00077	0.01289	0.00157	-0.00151	0.00083	0.00826	0.00535	0.00032	(Member $e0 approve)
p204258	-0.00324	-0.01084	-0.00296	-0.00373	-0.00898	0.00023	0.00982	-0.00098	0.00050	0.00035	-0.00231	-0.00079	0.00927	-0.00462	0.00166	-0.00389	0.00589	-0.00588	-0.00784	-0.01145	-0.01016	0.00736	-0.00647	-0.00315	-0.00321	0.01226	-0.00713	0.00482	-0.00628	-0.00545	-0.00354	0.01826	(Member $e0 attack)
p204259	-0.01536	0.01966	0.00023	-0.01110	-0.00525	-0.01598	-0.00874	-0.01668	-0.00944	-0.00004	0.01443	0.02682	-0.00548	0.00115	-0.00548	0.01337	0.00330	0.02517	0.00148	-0.00305	-0.00478	-0.01033	0.00192	0.00857	0.00186	0.01636	-0.01942	-0.00716	0.00607	-0.01139	-0.00214	-0.00472	(Member $e0 avoid)
p204260	-0.01434	0.01486	0.00267	0.00198	-0.00760	-0.00842	-0.00766	-0.01090	0.00074	0.00547	0.00670	0.01640	0.00103	-0.00064	-0.00516	0.00531	-0.00017	0.02245	0.00665	-0.00085	-0.00883	-0.00983	0.00570	0.00068	-0.00466	0.00989	-0.00580	-0.00321	0.00383	-0.01050	-0.00080	-0.00572	(Member $e0 base)
p204261	0.01968	0.00358	0.00130	0.00726	0.00103	-0.00433	-0.00825	-0.00908	0.00840	0.00818	0.00464	-0.00431	0.01198	0.01341	-0.01430	-0.00224	-0.00649	-0.00126	0.02100	0.00772	0.01278	0.00560	0.01020	0.00473	-0.01571	-0.00929	0.00544	0.01362	-0.00392	-0.01246	-0.00043	-0.01015	(Member $e0 bear)
p204262	0.01001	-0.01393	0.02874	0.01331	-0.00585	0.00496	-0.01667	0.01905	-0.03667	-0.01882	-0.00290	-0.00113	0.03858	0.01524	0.00082	-0.01261	-0.01011	0.01757	0.00806	-0.00061	0.02084	0.00922	0.01120	-0.01260	-0.00700	-0.02674	-0.00062	-0.01666	0.03899	-0.01270	-0.00092	0.00157	(Member $e0 beautiful)
